Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
4000319,2024-04-27,West,Pune,AI / ML,Hybrid,126334,48,Ongoing,Not Eligible
4000320,2022-11-29,North,Chandigarh,Python,Online,69641,82,Completed,Placed
4000321,2023-07-10,South,Hyderabad,Python,Hybrid,67547,45,Ongoing,Not Eligible
4000322,2021-07-19,West,Mumbai,Python,Offline,66597,46,Completed,Placed
4000323,2021-03-16,West,Ahmedabad,Web Development,Hybrid,59946,30,Completed,Not Placed
4000324,2021-12-22,South,Chennai,Data Science,Hybrid,118501,55,Ongoing,Not Eligible
4000325,2021-05-13,North,Delhi,Web Development,Offline,78135,90,Dropped,Not Eligible
4000326,2021-07-28,South,Chennai,Cloud Computing,Online,100859,93,Completed,Not Placed
4000327,2021-12-03,North,Lucknow,Web Development,Online,67603,59,Completed,Not Placed
4000328,2022-12-18,East,Bhubaneswar,Web Development,Online,70363,84,Dropped,Not Eligible
4000329,2023-07-19,South,Bangalore,Cloud Computing,Hybrid,77983,62,Completed,Placed
4000330,2023-02-07,South,Chennai,Python,Online,34881,63,Completed,Not Placed
4000331,2024-12-29,West,Ahmedabad,Web Development,Online,61180,56,Completed,Not Placed
4000332,2023-07-02,West,Ahmedabad,Python,Online,55691,77,Completed,Placed
4000333,2024-10-18,North,Lucknow,Data Science,Offline,132123,59,Completed,Not Placed
4000334,2022-10-25,South,Chennai,Web Development,Offline,72849,46,Completed,Not Placed
4000335,2024-05-02,West,Mumbai,Python,Online,60807,30,Dropped,Not Eligible
4000336,2022-11-04,North,Lucknow,Cyber Security,Offline,102738,72,Completed,Placed
4000337,2023-04-18,West,Pune,Web Development,Offline,72876,48,Completed,Not Placed
4000338,2023-02-27,Central,Bhopal,Data Science,Hybrid,119826,70,Ongoing,Not Eligible
4000339,2022-12-19,North,Lucknow,AI / ML,Hybrid,134171,67,Completed,Not Placed
4000340,2022-10-18,East,Kolkata,Data Science,Offline,111035,72,Completed,Not Placed
4000341,2023-04-16,North,Lucknow,Python,Online,82553,43,Dropped,Not Eligible
4000342,2022-11-29,North,Chandigarh,Cloud Computing,Online,77474,99,Completed,Placed
4000343,2022-07-22,West,Pune,Cyber Security,Online,100646,73,Dropped,Not Eligible
4000344,2021-10-28,North,Delhi,Python,Online,61263,78,Completed,Placed
4000345,2024-12-09,North,Delhi,Cloud Computing,Offline,88358,48,Ongoing,Not Eligible
4000346,2022-04-27,South,Bangalore,Data Science,Online,121209,56,Ongoing,Not Eligible
4000347,2023-12-28,South,Bangalore,Cyber Security,Online,93814,60,Completed,Not Placed
4000348,2022-12-15,North,Chandigarh,Python,Hybrid,71075,83,Dropped,Not Eligible
4000349,2022-05-09,West,Mumbai,Web Development,Hybrid,65860,43,Completed,Not Placed
4000350,2023-11-29,North,Chandigarh,Data Science,Online,131013,50,Completed,Not Placed
4000351,2023-07-02,East,Kolkata,Cloud Computing,Online,103040,63,Ongoing,Not Eligible
4000352,2023-01-31,Central,Indore,AI / ML,Online,130233,56,Completed,Not Placed
4000353,2022-02-26,West,Ahmedabad,Data Science,Online,131722,40,Completed,Placed
4000354,2024-06-16,North,Delhi,AI / ML,Online,116633,58,Completed,Placed
4000355,2022-07-25,North,Chandigarh,Python,Online,39255,54,Completed,Not Placed
4000356,2022-12-02,South,Hyderabad,Data Science,Online,121012,64,Completed,Placed
4000357,2021-05-04,West,Pune,Cyber Security,Online,108482,70,Completed,Not Placed
4000358,2021-02-09,North,Chandigarh,Python,Hybrid,67267,59,Completed,Placed
4000359,2024-04-22,North,Chandigarh,Python,Online,58260,70,Completed,Not Placed
4000360,2024-12-18,South,Bangalore,Python,Hybrid,68527,27,Dropped,Not Eligible
4000361,2023-12-08,South,Hyderabad,Cyber Security,Online,95161,55,Completed,Not Placed
4000362,2024-11-29,West,Mumbai,Python,Offline,62546,42,Completed,Placed
4000363,2021-06-29,North,Delhi,Python,Offline,60264,66,Completed,Not Placed
4000364,2024-03-20,Central,Bhopal,Data Science,Offline,129442,62,Completed,Placed
4000365,2024-06-24,South,Hyderabad,Web Development,Online,76533,82,Completed,Placed
4000366,2023-06-24,Central,Indore,Cloud Computing,Hybrid,84597,100,Completed,Placed
4000367,2024-04-23,North,Chandigarh,Web Development,Online,60866,58,Completed,Not Placed
4000368,2024-02-21,South,Hyderabad,AI / ML,Hybrid,123812,72,Completed,Not Placed
4000369,2023-10-08,South,Chennai,Python,Hybrid,49079,16,Dropped,Not Eligible
4000370,2024-01-14,East,Bhubaneswar,Data Science,Hybrid,129088,66,Dropped,Not Eligible
4000371,2021-03-19,North,Chandigarh,Cyber Security,Hybrid,89488,36,Completed,Not Placed
4000372,2024-01-07,Central,Indore,Python,Hybrid,53443,62,Completed,Placed
4000373,2023-10-25,East,Bhubaneswar,Data Science,Offline,120036,74,Ongoing,Not Eligible
4000374,2024-06-23,South,Bangalore,Python,Online,53473,70,Completed,Not Placed
4000375,2022-12-05,Central,Indore,Python,Online,59996,92,Completed,Not Placed
4000376,2021-08-29,North,Delhi,AI / ML,Offline,126049,88,Completed,Placed
4000377,2022-03-22,East,Kolkata,Web Development,Online,63885,75,Completed,Placed
4000378,2022-08-09,South,Hyderabad,Web Development,Offline,63660,47,Completed,Not Placed
4000379,2023-06-04,East,Bhubaneswar,Python,Hybrid,58031,64,Completed,Placed
4000380,2022-03-16,West,Ahmedabad,Cloud Computing,Online,79661,92,Ongoing,Not Eligible
4000381,2023-04-29,North,Chandigarh,Cyber Security,Offline,110301,45,Completed,Not Placed
4000382,2021-05-02,Central,Bhopal,Cloud Computing,Online,73067,75,Completed,Not Placed
4000383,2024-12-14,West,Mumbai,Python,Online,62135,73,Completed,Placed
4000384,2024-12-07,South,Hyderabad,Python,Online,56673,26,Completed,Not Placed
4000385,2021-03-13,North,Delhi,AI / ML,Online,136582,64,Ongoing,Not Eligible
4000386,2023-10-08,West,Pune,Cloud Computing,Online,90861,82,Completed,Not Placed
4000387,2022-05-25,South,Chennai,Python,Online,58683,83,Completed,Placed
4000388,2024-07-23,North,Lucknow,AI / ML,Hybrid,121592,49,Dropped,Not Eligible
4000389,2021-02-18,West,Pune,Cyber Security,Hybrid,77376,74,Completed,Not Placed
4000390,2023-05-31,North,Delhi,Python,Online,50040,77,Completed,Placed
4000391,2021-08-07,North,Chandigarh,Web Development,Online,74548,58,Completed,Not Placed
4000392,2024-10-19,South,Hyderabad,Cloud Computing,Hybrid,72533,86,Completed,Not Placed
4000393,2022-08-05,Central,Indore,Web Development,Offline,70441,50,Completed,Placed
4000394,2021-09-24,South,Chennai,Python,Offline,67754,54,Ongoing,Not Eligible
4000395,2022-04-23,South,Chennai,Web Development,Hybrid,73256,27,Completed,Not Placed
4000396,2023-07-20,North,Chandigarh,Python,Offline,60441,72,Completed,Not Placed
4000397,2024-04-12,West,Mumbai,Python,Offline,48933,84,Completed,Placed
4000398,2021-12-17,West,Pune,Data Science,Online,113673,84,Dropped,Not Eligible
4000399,2022-05-24,West,Pune,Data Science,Offline,117082,78,Completed,Not Placed
4000400,2022-09-11,West,Ahmedabad,Cloud Computing,Online,97024,79,Completed,Not Placed
4000401,2022-05-10,North,Chandigarh,Cloud Computing,Online,88609,38,Dropped,Not Eligible
4000402,2024-02-07,North,Lucknow,Python,Online,57859,63,Dropped,Not Eligible
4000403,2022-03-09,East,Kolkata,Data Science,Hybrid,136662,51,Completed,Not Placed
4000404,2022-03-27,West,Mumbai,AI / ML,Online,143995,68,Ongoing,Not Eligible
4000405,2021-05-25,North,Chandigarh,Web Development,Online,60443,54,Ongoing,Not Eligible
4000406,2021-01-21,North,Lucknow,AI / ML,Offline,124930,67,Completed,Placed
4000407,2022-03-15,West,Mumbai,Python,Online,62208,100,Completed,Placed
4000408,2021-01-22,West,Ahmedabad,Data Science,Online,117981,85,Completed,Not Placed
4000409,2022-09-16,West,Mumbai,Python,Online,59721,59,Completed,Not Placed
4000410,2024-06-30,North,Delhi,Python,Hybrid,67646,71,Completed,Not Placed
4000411,2022-04-11,Central,Indore,Cyber Security,Online,88872,62,Ongoing,Not Eligible
4000412,2021-10-11,North,Chandigarh,Cyber Security,Online,94309,45,Completed,Not Placed
4000413,2022-02-04,West,Pune,Python,Online,64121,75,Completed,Placed
4000414,2023-12-19,West,Pune,Data Science,Online,114598,64,Completed,Placed
4000415,2024-06-19,North,Lucknow,Web Development,Online,75146,67,Completed,Placed
4000416,2021-03-25,North,Lucknow,Python,Online,61011,64,Dropped,Not Eligible
4000417,2021-05-13,South,Hyderabad,Web Development,Online,78239,62,Ongoing,Not Eligible
4000418,2022-07-11,North,Chandigarh,Data Science,Online,121669,57,Completed,Placed
4000419,2021-02-16,West,Ahmedabad,Cyber Security,Hybrid,101529,72,Dropped,Not Eligible
4000420,2021-11-29,North,Chandigarh,Web Development,Online,76079,91,Completed,Placed
4000421,2021-01-31,North,Chandigarh,Cloud Computing,Hybrid,76767,75,Completed,Placed
4000422,2022-03-23,Central,Indore,Web Development,Online,90643,75,Completed,Not Placed
4000423,2022-11-24,Central,Indore,Cloud Computing,Online,80824,50,Completed,Not Placed
4000424,2023-06-27,South,Chennai,Cloud Computing,Offline,99191,61,Completed,Not Placed
4000425,2021-08-06,West,Pune,Data Science,Hybrid,115705,74,Completed,Not Placed
4000426,2024-04-15,South,Chennai,Python,Online,69333,64,Completed,Not Placed
4000427,2022-04-25,West,Mumbai,AI / ML,Offline,151859,77,Completed,Placed
4000428,2024-06-13,East,Kolkata,Data Science,Offline,123182,83,Ongoing,Not Eligible
4000429,2023-06-26,North,Delhi,Web Development,Online,66859,76,Ongoing,Not Eligible
4000430,2021-09-04,West,Ahmedabad,Python,Online,61547,47,Completed,Placed
4000431,2022-08-25,North,Chandigarh,Web Development,Online,57442,73,Ongoing,Not Eligible
4000432,2023-07-17,North,Lucknow,Data Science,Offline,116676,55,Dropped,Not Eligible
4000433,2024-02-27,South,Hyderabad,AI / ML,Hybrid,127655,69,Completed,Placed
4000434,2022-09-29,South,Bangalore,Python,Online,60883,73,Completed,Not Placed
4000435,2022-05-02,South,Chennai,Python,Hybrid,44599,84,Ongoing,Not Eligible
4000436,2021-02-16,North,Chandigarh,Cloud Computing,Offline,102759,94,Completed,Placed
4000437,2021-12-23,North,Delhi,Data Science,Online,125852,65,Completed,Not Placed
4000438,2022-06-11,East,Kolkata,Python,Online,53364,75,Ongoing,Not Eligible
4000439,2023-02-13,Central,Indore,Python,Online,67003,67,Completed,Not Placed
4000440,2023-08-26,North,Lucknow,Web Development,Online,79461,70,Ongoing,Not Eligible
4000441,2024-01-18,South,Bangalore,Cyber Security,Online,95726,66,Completed,Not Placed
4000442,2023-09-13,West,Mumbai,Data Science,Online,116719,51,Completed,Placed
4000443,2023-01-05,South,Chennai,Web Development,Online,85349,56,Completed,Not Placed
4000444,2024-09-08,South,Hyderabad,Data Science,Online,111005,69,Completed,Not Placed
4000445,2022-06-01,West,Ahmedabad,Cyber Security,Offline,93271,72,Completed,Placed
4000446,2021-12-20,West,Mumbai,Python,Online,64318,10,Completed,Not Placed
4000447,2021-04-16,South,Chennai,Cloud Computing,Online,95206,37,Completed,Not Placed
4000448,2022-10-15,South,Chennai,Web Development,Online,56875,47,Dropped,Not Eligible
4000449,2023-06-23,Central,Indore,Data Science,Online,106552,73,Completed,Not Placed
4000450,2022-01-18,West,Pune,AI / ML,Offline,131839,56,Completed,Placed
4000451,2022-10-14,Central,Indore,Python,Offline,66703,76,Completed,Not Placed
4000452,2023-12-25,North,Chandigarh,Cyber Security,Offline,87508,64,Completed,Not Placed
4000453,2021-11-27,North,Chandigarh,Web Development,Offline,64546,99,Ongoing,Not Eligible
4000454,2023-09-29,North,Chandigarh,Python,Online,55927,97,Completed,Not Placed
4000455,2023-03-23,West,Mumbai,Data Science,Online,129629,85,Completed,Placed
4000456,2021-06-16,West,Ahmedabad,Cyber Security,Hybrid,98197,46,Completed,Placed
4000457,2021-07-06,North,Chandigarh,AI / ML,Hybrid,136308,78,Completed,Placed
4000458,2023-11-14,North,Chandigarh,Web Development,Offline,72717,61,Completed,Not Placed
4000459,2024-12-20,Central,Indore,Web Development,Hybrid,59453,57,Completed,Placed
4000460,2024-07-13,South,Chennai,Python,Offline,54962,82,Ongoing,Not Eligible
4000461,2021-02-04,South,Chennai,Data Science,Offline,125422,89,Ongoing,Not Eligible
4000462,2023-03-14,West,Pune,Python,Online,58549,48,Ongoing,Not Eligible
4000463,2024-11-06,East,Kolkata,Web Development,Offline,62162,59,Ongoing,Not Eligible
4000464,2021-02-05,North,Lucknow,AI / ML,Hybrid,125692,74,Completed,Not Placed
4000465,2023-04-09,South,Chennai,Cloud Computing,Online,97748,94,Ongoing,Not Eligible
4000466,2024-08-14,North,Lucknow,Web Development,Offline,69828,49,Completed,Not Placed
4000467,2024-10-23,South,Hyderabad,Cloud Computing,Offline,75919,60,Completed,Not Placed
4000468,2021-12-15,West,Pune,Data Science,Online,128548,81,Completed,Placed
4000469,2024-05-24,Central,Bhopal,Web Development,Offline,65887,81,Completed,Placed
4000470,2022-08-19,North,Lucknow,AI / ML,Offline,128112,84,Completed,Placed
4000471,2021-09-02,North,Lucknow,Python,Hybrid,76312,81,Ongoing,Not Eligible
4000472,2022-05-09,Central,Bhopal,Web Development,Online,57227,67,Ongoing,Not Eligible
4000473,2021-03-18,North,Delhi,Python,Hybrid,65768,59,Completed,Placed
4000474,2023-03-09,North,Delhi,Cloud Computing,Online,79795,86,Dropped,Not Eligible
4000475,2021-12-18,South,Bangalore,Python,Offline,62100,61,Completed,Not Placed
4000476,2024-07-12,East,Kolkata,Data Science,Hybrid,128193,72,Ongoing,Not Eligible
4000477,2023-07-12,North,Delhi,Cloud Computing,Online,86188,47,Completed,Not Placed
4000478,2024-06-28,North,Lucknow,Web Development,Offline,73531,83,Dropped,Not Eligible
4000479,2024-08-13,East,Bhubaneswar,Data Science,Offline,130127,73,Completed,Not Placed
4000480,2021-07-13,East,Kolkata,Data Science,Offline,124752,66,Dropped,Not Eligible
4000481,2022-03-09,East,Kolkata,Data Science,Online,107894,59,Completed,Not Placed
4000482,2023-09-16,South,Hyderabad,Python,Offline,60668,41,Completed,Placed
4000483,2022-05-28,South,Chennai,Cyber Security,Online,89108,61,Completed,Placed
4000484,2022-05-11,West,Mumbai,Cyber Security,Online,86987,70,Completed,Placed
4000485,2023-09-18,North,Lucknow,Cloud Computing,Online,89824,67,Completed,Not Placed
4000486,2021-08-23,North,Delhi,Python,Online,39316,49,Ongoing,Not Eligible
4000487,2024-12-11,East,Kolkata,Python,Online,62849,91,Completed,Not Placed
4000488,2023-09-15,South,Bangalore,Python,Online,56162,17,Dropped,Not Eligible
4000489,2021-12-24,South,Bangalore,Data Science,Hybrid,117946,72,Ongoing,Not Eligible
4000490,2024-11-10,North,Delhi,Python,Offline,51240,75,Dropped,Not Eligible
4000491,2023-03-15,East,Kolkata,Python,Online,59518,68,Completed,Placed
4000492,2022-06-12,East,Bhubaneswar,Cyber Security,Offline,93010,61,Dropped,Not Eligible
4000493,2023-06-15,East,Bhubaneswar,Cloud Computing,Offline,98394,68,Completed,Not Placed
4000494,2023-12-24,West,Ahmedabad,AI / ML,Online,126334,55,Dropped,Not Eligible
4000495,2022-08-25,North,Delhi,Cloud Computing,Online,88918,67,Completed,Not Placed
4000496,2023-08-30,North,Delhi,AI / ML,Online,136464,71,Ongoing,Not Eligible
4000497,2021-12-04,West,Mumbai,Data Science,Offline,118952,88,Dropped,Not Eligible
4000498,2021-03-16,South,Bangalore,AI / ML,Hybrid,129373,24,Dropped,Not Eligible
4000499,2022-09-15,North,Delhi,Data Science,Offline,118317,71,Completed,Not Placed
4000500,2024-03-23,West,Mumbai,Data Science,Online,98107,62,Completed,Placed
4000501,2021-11-02,North,Lucknow,Cloud Computing,Online,87083,74,Completed,Not Placed
4000502,2021-12-12,West,Pune,Cloud Computing,Online,82157,37,Dropped,Not Eligible
4000503,2022-10-12,West,Mumbai,Web Development,Hybrid,75478,49,Completed,Not Placed
4000504,2022-10-26,North,Delhi,Cyber Security,Offline,108632,75,Completed,Placed
4000505,2022-05-09,North,Lucknow,Web Development,Hybrid,57835,76,Completed,Placed
4000506,2022-07-30,North,Lucknow,Python,Hybrid,70176,39,Ongoing,Not Eligible
4000507,2024-07-13,South,Bangalore,Cloud Computing,Online,87860,93,Completed,Placed
4000508,2023-02-18,West,Pune,AI / ML,Offline,116455,75,Completed,Not Placed
4000509,2023-09-25,North,Delhi,Data Science,Offline,109433,30,Completed,Not Placed
4000510,2024-09-02,South,Chennai,Cloud Computing,Online,85307,58,Completed,Not Placed
4000511,2023-05-09,West,Ahmedabad,Cloud Computing,Offline,85580,60,Ongoing,Not Eligible
4000512,2021-06-24,North,Delhi,Data Science,Online,132847,77,Completed,Placed
4000513,2021-04-21,West,Ahmedabad,Data Science,Online,138269,65,Completed,Not Placed
4000514,2021-01-21,West,Mumbai,Python,Online,55274,53,Completed,Placed
4000515,2024-11-28,South,Chennai,Python,Online,56806,71,Completed,Placed
4000516,2021-02-17,South,Hyderabad,AI / ML,Online,124230,86,Completed,Placed
4000517,2021-12-26,North,Delhi,Web Development,Offline,71747,88,Completed,Not Placed
4000518,2024-06-06,West,Ahmedabad,Python,Online,55822,100,Completed,Placed
4000519,2023-03-07,East,Bhubaneswar,Python,Offline,61310,61,Completed,Placed
4000520,2023-01-11,North,Chandigarh,Python,Offline,65420,25,Completed,Not Placed
4000521,2022-03-24,South,Bangalore,Web Development,Online,70983,73,Completed,Not Placed
4000522,2023-03-06,North,Chandigarh,AI / ML,Offline,116080,37,Completed,Not Placed
4000523,2023-10-15,North,Delhi,Cloud Computing,Hybrid,100576,75,Dropped,Not Eligible
4000524,2024-06-18,West,Ahmedabad,Data Science,Hybrid,111941,93,Completed,Not Placed
4000525,2024-04-03,East,Bhubaneswar,Web Development,Online,67552,46,Completed,Not Placed
4000526,2022-09-22,North,Delhi,Cloud Computing,Online,84699,29,Completed,Not Placed
4000527,2023-06-03,North,Chandigarh,AI / ML,Online,144711,80,Ongoing,Not Eligible
4000528,2023-09-23,Central,Indore,Cloud Computing,Hybrid,104764,70,Ongoing,Not Eligible
4000529,2021-11-26,South,Chennai,Data Science,Online,121722,72,Ongoing,Not Eligible
4000530,2023-02-10,Central,Indore,AI / ML,Online,131682,61,Completed,Not Placed
4000531,2021-12-21,North,Delhi,Cloud Computing,Online,88731,60,Ongoing,Not Eligible
4000532,2023-06-20,North,Delhi,AI / ML,Online,132331,53,Ongoing,Not Eligible
4000533,2022-01-13,East,Bhubaneswar,AI / ML,Online,116683,65,Completed,Placed
4000534,2024-02-15,North,Delhi,Python,Hybrid,52298,60,Completed,Placed
4000535,2024-10-21,East,Kolkata,Python,Online,64354,28,Completed,Placed
4000536,2021-05-30,North,Lucknow,Data Science,Offline,141327,93,Dropped,Not Eligible
4000537,2023-03-16,Central,Bhopal,AI / ML,Online,122162,93,Completed,Placed
4000538,2021-11-07,South,Chennai,Data Science,Online,130079,86,Completed,Placed
4000539,2024-03-21,South,Bangalore,Web Development,Hybrid,77751,29,Dropped,Not Eligible
4000540,2024-03-07,Central,Indore,Web Development,Online,71465,76,Completed,Not Placed
4000541,2021-08-29,Central,Bhopal,Cyber Security,Offline,95524,70,Ongoing,Not Eligible
4000542,2024-02-26,West,Ahmedabad,Data Science,Online,116383,94,Dropped,Not Eligible
4000543,2021-04-10,West,Pune,Cyber Security,Online,95066,61,Dropped,Not Eligible
4000544,2024-03-19,East,Bhubaneswar,Python,Offline,44130,69,Completed,Placed
4000545,2021-09-18,North,Lucknow,Web Development,Offline,72035,89,Completed,Placed
4000546,2023-11-15,East,Kolkata,AI / ML,Hybrid,131775,75,Completed,Not Placed
4000547,2021-04-20,West,Mumbai,Data Science,Offline,116802,61,Completed,Placed
4000548,2023-05-10,North,Delhi,Cyber Security,Online,96368,66,Completed,Placed
4000549,2021-02-05,West,Pune,Data Science,Online,123114,85,Completed,Not Placed
4000550,2024-09-26,West,Ahmedabad,Python,Offline,77879,62,Completed,Not Placed
